Date;Price;Ticker
12/08/2022;120,77;GOOGL
15/08/2022;121,16;GOOGL
16/08/2022;120,79;GOOGL
17/08/2022;118,65;GOOGL
18/08/2022;119,27;GOOGL
19/08/2022;116,33;GOOGL
22/08/2022;113,38;GOOGL
23/08/2022;113,01;GOOGL
24/08/2022;112,84;GOOGL
25/08/2022;115,78;GOOGL
26/08/2022;109,51;GOOGL
29/08/2022;108,6;GOOGL
30/08/2022;108,12;GOOGL
31/08/2022;107,41;GOOGL
01/09/2022;108,92;GOOGL
02/09/2022;107,04;GOOGL
06/09/2022;106,01;GOOGL
07/09/2022;108,63;GOOGL
08/09/2022;107,57;GOOGL
09/09/2022;109,82;GOOGL
12/09/2022;110,03;GOOGL
13/09/2022;103,54;GOOGL
14/09/2022;104,21;GOOGL
15/09/2022;102,14;GOOGL
16/09/2022;102,03;GOOGL
19/09/2022;102,3;GOOGL
20/09/2022;100,38;GOOGL
21/09/2022;98,54;GOOGL
22/09/2022;99,39;GOOGL
23/09/2022;98,0;GOOGL
26/09/2022;97,43;GOOGL
27/09/2022;96,77;GOOGL
28/09/2022;99,3;GOOGL
29/09/2022;96,69;GOOGL
30/09/2022;94,93;GOOGL
03/10/2022;97,9;GOOGL
04/10/2022;100,88;GOOGL
05/10/2022;100,67;GOOGL
06/10/2022;100,66;GOOGL
07/10/2022;97,94;GOOGL
10/10/2022;97,13;GOOGL
11/10/2022;96,45;GOOGL
12/10/2022;96,83;GOOGL
13/10/2022;98,32;GOOGL
14/10/2022;95,84;GOOGL
17/10/2022;99,22;GOOGL
18/10/2022;100,01;GOOGL
19/10/2022;98,88;GOOGL
20/10/2022;99,22;GOOGL
21/10/2022;100,37;GOOGL
24/10/2022;101,75;GOOGL
25/10/2022;103,7;GOOGL
26/10/2022;94,22;GOOGL
27/10/2022;91,53;GOOGL
28/10/2022;95,57;GOOGL
31/10/2022;93,8;GOOGL
01/11/2022;89,79;GOOGL
02/11/2022;86,32;GOOGL
03/11/2022;82,8;GOOGL
04/11/2022;85,93;GOOGL
07/11/2022;87,83;GOOGL
08/11/2022;88,23;GOOGL
09/11/2022;86,67;GOOGL
10/11/2022;93,24;GOOGL
11/11/2022;95,69;GOOGL
14/11/2022;94,98;GOOGL
15/11/2022;97,7;GOOGL
16/11/2022;98,11;GOOGL
17/11/2022;97,62;GOOGL
18/11/2022;96,7;GOOGL
21/11/2022;94,88;GOOGL
22/11/2022;96,32;GOOGL
23/11/2022;97,72;GOOGL
25/11/2022;96,73;GOOGL
28/11/2022;95,33;GOOGL
29/11/2022;94,48;GOOGL
30/11/2022;100,23;GOOGL
01/12/2022;100,23;GOOGL
02/12/2022;99,69;GOOGL
05/12/2022;98,73;GOOGL
06/12/2022;96,25;GOOGL
07/12/2022;94,23;GOOGL
08/12/2022;93,01;GOOGL
09/12/2022;92,13;GOOGL
12/12/2022;92,61;GOOGL
13/12/2022;94,91;GOOGL
14/12/2022;94,36;GOOGL
15/12/2022;90,18;GOOGL
16/12/2022;89,58;GOOGL
19/12/2022;87,78;GOOGL
20/12/2022;88,35;GOOGL
21/12/2022;88,91;GOOGL
22/12/2022;87,1;GOOGL
23/12/2022;88,56;GOOGL
27/12/2022;86,73;GOOGL
28/12/2022;85,37;GOOGL
29/12/2022;87,79;GOOGL
30/12/2022;87,57;GOOGL
03/01/2023;88,45;GOOGL
04/01/2023;87,42;GOOGL
05/01/2023;85,55;GOOGL
06/01/2023;86,69;GOOGL
09/01/2023;87,36;GOOGL
10/01/2023;87,76;GOOGL
11/01/2023;90,83;GOOGL
12/01/2023;90,45;GOOGL
13/01/2023;91,43;GOOGL
17/01/2023;90,61;GOOGL
18/01/2023;90,44;GOOGL
19/01/2023;92,35;GOOGL
20/01/2023;97,28;GOOGL
23/01/2023;99,04;GOOGL
24/01/2023;96,97;GOOGL
25/01/2023;94,51;GOOGL
26/01/2023;96,79;GOOGL
27/01/2023;98,62;GOOGL
30/01/2023;96,21;GOOGL
31/01/2023;98,1;GOOGL
01/02/2023;99,68;GOOGL
02/02/2023;106,93;GOOGL
03/02/2023;103,99;GOOGL
06/02/2023;102,13;GOOGL
07/02/2023;106,83;GOOGL
08/02/2023;98,62;GOOGL
09/02/2023;94,3;GOOGL
10/02/2023;93,86;GOOGL
13/02/2023;93,9;GOOGL
14/02/2023;93,97;GOOGL
15/02/2023;96,21;GOOGL
16/02/2023;94,79;GOOGL
17/02/2023;93,64;GOOGL
21/02/2023;91,1;GOOGL
22/02/2023;90,96;GOOGL
23/02/2023;90,21;GOOGL
24/02/2023;88,46;GOOGL
27/02/2023;89,2;GOOGL
28/02/2023;89,38;GOOGL
01/03/2023;89,68;GOOGL
02/03/2023;91,31;GOOGL
03/03/2023;92,95;GOOGL
06/03/2023;94,42;GOOGL
07/03/2023;93,16;GOOGL
08/03/2023;93,54;GOOGL
09/03/2023;91,63;GOOGL
10/03/2023;89,95;GOOGL
13/03/2023;90,43;GOOGL
14/03/2023;93,27;GOOGL
15/03/2023;95,39;GOOGL
16/03/2023;99,57;GOOGL
17/03/2023;100,86;GOOGL
20/03/2023;100,46;GOOGL
21/03/2023;104,13;GOOGL
22/03/2023;102,59;GOOGL
23/03/2023;104,81;GOOGL
24/03/2023;104,65;GOOGL
27/03/2023;101,69;GOOGL
28/03/2023;100,27;GOOGL
29/03/2023;100,63;GOOGL
30/03/2023;100,13;GOOGL
31/03/2023;102,95;GOOGL
03/04/2023;103,58;GOOGL
04/04/2023;103,93;GOOGL
05/04/2023;103,69;GOOGL
06/04/2023;107,61;GOOGL
10/04/2023;105,64;GOOGL
11/04/2023;104,56;GOOGL
12/04/2023;103,86;GOOGL
13/04/2023;106,62;GOOGL
14/04/2023;108,05;GOOGL
17/04/2023;105,18;GOOGL
18/04/2023;103,72;GOOGL
19/04/2023;103,4;GOOGL
20/04/2023;104,5;GOOGL
21/04/2023;104,62;GOOGL
24/04/2023;105,18;GOOGL
25/04/2023;103,07;GOOGL
26/04/2023;102,93;GOOGL
27/04/2023;106,78;GOOGL
28/04/2023;106,54;GOOGL
01/05/2023;106,4;GOOGL
02/05/2023;104,53;GOOGL
03/05/2023;104,62;GOOGL
04/05/2023;103,9;GOOGL
05/05/2023;104,78;GOOGL
08/05/2023;106,96;GOOGL
09/05/2023;106,54;GOOGL
10/05/2023;110,91;GOOGL
11/05/2023;115,7;GOOGL
12/05/2023;116,63;GOOGL
15/05/2023;115,64;GOOGL
16/05/2023;118,61;GOOGL
17/05/2023;119,93;GOOGL
18/05/2023;121,91;GOOGL
19/05/2023;121,84;GOOGL
22/05/2023;124,11;GOOGL
23/05/2023;121,64;GOOGL
24/05/2023;119,99;GOOGL
25/05/2023;122,55;GOOGL
26/05/2023;123,68;GOOGL
30/05/2023;122,74;GOOGL
31/05/2023;121,95;GOOGL
01/06/2023;122,79;GOOGL
02/06/2023;123,74;GOOGL
05/06/2023;125,07;GOOGL
06/06/2023;126,36;GOOGL
07/06/2023;121,58;GOOGL
08/06/2023;121,22;GOOGL
09/06/2023;121,31;GOOGL
12/06/2023;122,71;GOOGL
13/06/2023;122,9;GOOGL
14/06/2023;122,74;GOOGL
15/06/2023;124,15;GOOGL
16/06/2023;122,6;GOOGL
20/06/2023;122,18;GOOGL
21/06/2023;119,65;GOOGL
22/06/2023;122,23;GOOGL
23/06/2023;121,42;GOOGL
26/06/2023;117,45;GOOGL
27/06/2023;117,44;GOOGL
28/06/2023;119,28;GOOGL
29/06/2023;118,21;GOOGL
30/06/2023;118,8;GOOGL
03/07/2023;119,0;GOOGL
05/07/2023;120,84;GOOGL
06/07/2023;119,21;GOOGL
07/07/2023;118,58;GOOGL
10/07/2023;115,58;GOOGL
11/07/2023;116,26;GOOGL
12/07/2023;118,04;GOOGL
13/07/2023;123,61;GOOGL
14/07/2023;124,48;GOOGL
17/07/2023;123,72;GOOGL
18/07/2023;122,83;GOOGL
19/07/2023;121,11;GOOGL
20/07/2023;118,31;GOOGL
21/07/2023;119,12;GOOGL
24/07/2023;120,62;GOOGL
25/07/2023;121,29;GOOGL
26/07/2023;128,3;GOOGL
27/07/2023;128,43;GOOGL
28/07/2023;131,59;GOOGL
31/07/2023;131,72;GOOGL
01/08/2023;130,56;GOOGL
02/08/2023;127,42;GOOGL
03/08/2023;127,49;GOOGL
04/08/2023;127,15;GOOGL
07/08/2023;130,54;GOOGL
08/08/2023;130,41;GOOGL
09/08/2023;128,69;GOOGL
10/08/2023;128,72;GOOGL
11/08/2023;128,59;GOOGL
14/08/2023;130,35;GOOGL
15/08/2023;128,81;GOOGL
16/08/2023;127,73;GOOGL
17/08/2023;128,95;GOOGL
18/08/2023;126,5;GOOGL
21/08/2023;127,41;GOOGL
22/08/2023;128,11;GOOGL
23/08/2023;131,38;GOOGL
24/08/2023;128,81;GOOGL
25/08/2023;128,91;GOOGL
28/08/2023;130,03;GOOGL
29/08/2023;133,56;GOOGL
30/08/2023;134,86;GOOGL
31/08/2023;135,15;GOOGL
01/09/2023;134,64;GOOGL
05/09/2023;134,75;GOOGL
06/09/2023;133,45;GOOGL
07/09/2023;134,25;GOOGL
08/09/2023;135,36;GOOGL
11/09/2023;135,89;GOOGL
12/09/2023;134,33;GOOGL
13/09/2023;135,68;GOOGL
14/09/2023;137,06;GOOGL
15/09/2023;136,37;GOOGL
18/09/2023;137,17;GOOGL
19/09/2023;137,0;GOOGL
20/09/2023;132,74;GOOGL
21/09/2023;129,46;GOOGL
22/09/2023;129,27;GOOGL
25/09/2023;130,13;GOOGL
26/09/2023;127,61;GOOGL
27/09/2023;129,56;GOOGL
28/09/2023;131,32;GOOGL
29/09/2023;129,88;GOOGL
02/10/2023;133,16;GOOGL
03/10/2023;131,44;GOOGL
04/10/2023;134,23;GOOGL
05/10/2023;134,06;GOOGL
06/10/2023;136,55;GOOGL
09/10/2023;137,38;GOOGL
10/10/2023;137,02;GOOGL
11/10/2023;139,5;GOOGL
12/10/2023;137,93;GOOGL
13/10/2023;136,33;GOOGL
16/10/2023;138,06;GOOGL
17/10/2023;138,67;GOOGL
18/10/2023;136,93;GOOGL
19/10/2023;136,72;GOOGL
20/10/2023;134,58;GOOGL
23/10/2023;135,48;GOOGL
24/10/2023;137,77;GOOGL
25/10/2023;124,67;GOOGL
26/10/2023;121,36;GOOGL
27/10/2023;121,25;GOOGL
30/10/2023;123,53;GOOGL
31/10/2023;123,15;GOOGL
01/11/2023;125,5;GOOGL
02/11/2023;126,53;GOOGL
03/11/2023;128,13;GOOGL
06/11/2023;129,27;GOOGL
07/11/2023;129,99;GOOGL
08/11/2023;130,85;GOOGL
09/11/2023;129,26;GOOGL
10/11/2023;131,6;GOOGL
13/11/2023;131,1;GOOGL
14/11/2023;132,62;GOOGL
15/11/2023;133,61;GOOGL
16/11/2023;135,9;GOOGL
17/11/2023;134,3;GOOGL
20/11/2023;135,23;GOOGL
21/11/2023;135,94;GOOGL
22/11/2023;137,45;GOOGL
24/11/2023;135,66;GOOGL
27/11/2023;135,39;GOOGL
28/11/2023;136,17;GOOGL
29/11/2023;133,98;GOOGL
30/11/2023;131,54;GOOGL
01/12/2023;130,87;GOOGL
04/12/2023;128,3;GOOGL
05/12/2023;130,01;GOOGL
06/12/2023;129,04;GOOGL
07/12/2023;135,9;GOOGL
08/12/2023;133,98;GOOGL
11/12/2023;132,29;GOOGL
12/12/2023;131,53;GOOGL
13/12/2023;131,58;GOOGL
14/12/2023;130,95;GOOGL
15/12/2023;131,61;GOOGL
18/12/2023;134,78;GOOGL
19/12/2023;135,63;GOOGL
20/12/2023;137,3;GOOGL
21/12/2023;139,37;GOOGL
22/12/2023;140,43;GOOGL
26/12/2023;140,46;GOOGL
27/12/2023;139,32;GOOGL
28/12/2023;139,18;GOOGL
29/12/2023;138,64;GOOGL
02/01/2024;137,13;GOOGL
03/01/2024;137,88;GOOGL
04/01/2024;135,37;GOOGL
05/01/2024;134,71;GOOGL
08/01/2024;137,8;GOOGL
09/01/2024;139,89;GOOGL
10/01/2024;141,21;GOOGL
11/01/2024;141,01;GOOGL
12/01/2024;141,58;GOOGL
16/01/2024;141,42;GOOGL
17/01/2024;140,41;GOOGL
18/01/2024;142,4;GOOGL
19/01/2024;145,28;GOOGL
22/01/2024;144,9;GOOGL
23/01/2024;145,94;GOOGL
24/01/2024;147,58;GOOGL
25/01/2024;150,73;GOOGL
26/01/2024;151,05;GOOGL
29/01/2024;152,36;GOOGL
30/01/2024;150,32;GOOGL
31/01/2024;139,05;GOOGL
01/02/2024;140,1;GOOGL
02/02/2024;141,31;GOOGL
05/02/2024;142,6;GOOGL
06/02/2024;143,02;GOOGL
07/02/2024;144,45;GOOGL
08/02/2024;144,82;GOOGL
09/02/2024;147,88;GOOGL
12/02/2024;146,42;GOOGL
13/02/2024;144,05;GOOGL
14/02/2024;144,85;GOOGL
15/02/2024;141,7;GOOGL
16/02/2024;139,47;GOOGL
20/02/2024;140,06;GOOGL
21/02/2024;141,48;GOOGL
22/02/2024;143,01;GOOGL
23/02/2024;142,88;GOOGL
26/02/2024;136,54;GOOGL
27/02/2024;137,84;GOOGL
28/02/2024;135,36;GOOGL
29/02/2024;137,42;GOOGL
01/03/2024;136,11;GOOGL
04/03/2024;132,35;GOOGL
05/03/2024;131,68;GOOGL
06/03/2024;130,41;GOOGL
07/03/2024;133,37;GOOGL
08/03/2024;134,39;GOOGL
11/03/2024;136,64;GOOGL
12/03/2024;137,46;GOOGL
13/03/2024;138,74;GOOGL
14/03/2024;142,03;GOOGL
15/03/2024;140,12;GOOGL
18/03/2024;146,57;GOOGL
19/03/2024;145,93;GOOGL
20/03/2024;147,62;GOOGL
21/03/2024;146,49;GOOGL
22/03/2024;149,64;GOOGL
25/03/2024;148,94;GOOGL
26/03/2024;149,54;GOOGL
27/03/2024;149,74;GOOGL
28/03/2024;149,8;GOOGL
01/04/2024;154,32;GOOGL
02/04/2024;153,4;GOOGL
03/04/2024;153,76;GOOGL
04/04/2024;149,4;GOOGL
05/04/2024;151,36;GOOGL
08/04/2024;153,69;GOOGL
09/04/2024;155,43;GOOGL
10/04/2024;154,97;GOOGL
11/04/2024;158,21;GOOGL
12/04/2024;156,55;GOOGL
15/04/2024;153,7;GOOGL
16/04/2024;153,24;GOOGL
17/04/2024;154,3;GOOGL
18/04/2024;154,84;GOOGL
19/04/2024;152,93;GOOGL
22/04/2024;155,11;GOOGL
23/04/2024;157,07;GOOGL
24/04/2024;157,94;GOOGL
25/04/2024;154,83;GOOGL
26/04/2024;170,66;GOOGL
29/04/2024;164,9;GOOGL
30/04/2024;161,56;GOOGL
01/05/2024;162,63;GOOGL
02/05/2024;165,37;GOOGL
03/05/2024;165,99;GOOGL
06/05/2024;166,84;GOOGL
07/05/2024;169,97;GOOGL
08/05/2024;168,11;GOOGL
09/05/2024;168,69;GOOGL
10/05/2024;167,39;GOOGL
13/05/2024;167,87;GOOGL
14/05/2024;169,06;GOOGL
15/05/2024;171,22;GOOGL
16/05/2024;172,87;GOOGL
17/05/2024;174,74;GOOGL
20/05/2024;175,59;GOOGL
21/05/2024;176,52;GOOGL
22/05/2024;175,06;GOOGL
23/05/2024;172,25;GOOGL
24/05/2024;173,68;GOOGL
28/05/2024;175,08;GOOGL
29/05/2024;174,58;GOOGL
30/05/2024;170,82;GOOGL
31/05/2024;171,21;GOOGL
03/06/2024;171,87;GOOGL
04/06/2024;172,49;GOOGL
05/06/2024;174,09;GOOGL
06/06/2024;175,4;GOOGL
07/06/2024;173,15;GOOGL
10/06/2024;173,9;GOOGL
11/06/2024;175,5;GOOGL
12/06/2024;176,66;GOOGL
13/06/2024;174,05;GOOGL
14/06/2024;175,67;GOOGL
17/06/2024;176,11;GOOGL
18/06/2024;173,98;GOOGL
20/06/2024;175,18;GOOGL
21/06/2024;178,49;GOOGL
24/06/2024;178,08;GOOGL
25/06/2024;182,86;GOOGL
26/06/2024;182,71;GOOGL
27/06/2024;184,23;GOOGL
28/06/2024;180,99;GOOGL
01/07/2024;181,83;GOOGL
02/07/2024;184,06;GOOGL
03/07/2024;184,64;GOOGL
05/07/2024;189,39;GOOGL
08/07/2024;187,83;GOOGL
09/07/2024;187,78;GOOGL
10/07/2024;189,96;GOOGL
11/07/2024;184,39;GOOGL
12/07/2024;183,89;GOOGL
15/07/2024;185,34;GOOGL
16/07/2024;182,75;GOOGL
17/07/2024;179,87;GOOGL
18/07/2024;176,56;GOOGL
19/07/2024;176,53;GOOGL
22/07/2024;180,51;GOOGL
23/07/2024;180,63;GOOGL
24/07/2024;171,53;GOOGL
25/07/2024;166,22;GOOGL
26/07/2024;165,94;GOOGL
29/07/2024;168,45;GOOGL
30/07/2024;169,21;GOOGL
31/07/2024;170,45;GOOGL
01/08/2024;169,67;GOOGL
02/08/2024;165,6;GOOGL
05/08/2024;158,24;GOOGL
06/08/2024;157,28;GOOGL
07/08/2024;157,93;GOOGL
08/08/2024;161,0;GOOGL
09/08/2024;162,63;GOOGL
12/08/2024;161,26;GOOGL
13/08/2024;163,12;GOOGL
14/08/2024;159,35;GOOGL
15/08/2024;160,27;GOOGL
16/08/2024;161,92;GOOGL
19/08/2024;165,61;GOOGL
20/08/2024;166,12;GOOGL
21/08/2024;164,8;GOOGL
22/08/2024;162,76;GOOGL
23/08/2024;164,57;GOOGL
26/08/2024;165,1;GOOGL
27/08/2024;163,63;GOOGL
28/08/2024;161,81;GOOGL
29/08/2024;160,75;GOOGL
30/08/2024;162,34;GOOGL
03/09/2024;156,36;GOOGL
04/09/2024;155,46;GOOGL
05/09/2024;156,24;GOOGL
06/09/2024;149,96;GOOGL
09/09/2024;147,96;GOOGL
10/09/2024;147,91;GOOGL
11/09/2024;150,4;GOOGL
12/09/2024;153,91;GOOGL
13/09/2024;156,67;GOOGL
16/09/2024;157,26;GOOGL
17/09/2024;158,52;GOOGL
18/09/2024;159,0;GOOGL
19/09/2024;161,32;GOOGL
20/09/2024;162,77;GOOGL
23/09/2024;161,03;GOOGL
24/09/2024;161,47;GOOGL
25/09/2024;160,68;GOOGL
26/09/2024;161,91;GOOGL
27/09/2024;163,12;GOOGL
30/09/2024;165,01;GOOGL
01/10/2024;166,15;GOOGL
02/10/2024;165,02;GOOGL
03/10/2024;165,02;GOOGL
04/10/2024;166,22;GOOGL
07/10/2024;162,16;GOOGL
08/10/2024;163,55;GOOGL
09/10/2024;161,04;GOOGL
10/10/2024;161,26;GOOGL
11/10/2024;162,42;GOOGL
14/10/2024;164,13;GOOGL
15/10/2024;164,63;GOOGL
16/10/2024;164,33;GOOGL
17/10/2024;162,11;GOOGL
18/10/2024;162,6;GOOGL
21/10/2024;163,24;GOOGL
22/10/2024;164,31;GOOGL
23/10/2024;161,96;GOOGL
24/10/2024;161,9;GOOGL
25/10/2024;164,44;GOOGL
28/10/2024;165,88;GOOGL
29/10/2024;168,82;GOOGL
30/10/2024;173,58;GOOGL
31/10/2024;170,25;GOOGL
01/11/2024;170,43;GOOGL
04/11/2024;168,39;GOOGL
05/11/2024;168,88;GOOGL
06/11/2024;175,62;GOOGL
07/11/2024;179,84;GOOGL
08/11/2024;177,45;GOOGL
11/11/2024;179,44;GOOGL
12/11/2024;180,7;GOOGL
13/11/2024;177,98;GOOGL
14/11/2024;174,69;GOOGL
15/11/2024;171,62;GOOGL
18/11/2024;174,42;GOOGL
19/11/2024;177,22;GOOGL
20/11/2024;175,09;GOOGL
21/11/2024;166,78;GOOGL
22/11/2024;163,93;GOOGL
25/11/2024;166,8;GOOGL
26/11/2024;168,27;GOOGL
27/11/2024;168,38;GOOGL
29/11/2024;168,1;GOOGL
02/12/2024;170,63;GOOGL
03/12/2024;170,48;GOOGL
04/12/2024;173,49;GOOGL
05/12/2024;171,77;GOOGL
06/12/2024;173,83;GOOGL
09/12/2024;174,69;GOOGL
10/12/2024;184,45;GOOGL
11/12/2024;194,64;GOOGL
12/12/2024;191,21;GOOGL
13/12/2024;189,08;GOOGL
16/12/2024;195,89;GOOGL
17/12/2024;194,66;GOOGL
18/12/2024;187,67;GOOGL
19/12/2024;187,77;GOOGL
20/12/2024;190,66;GOOGL
23/12/2024;193,87;GOOGL
24/12/2024;195,34;GOOGL
26/12/2024;194,84;GOOGL
27/12/2024;192,01;GOOGL
30/12/2024;190,49;GOOGL
31/12/2024;188,56;GOOGL
02/01/2025;188,69;GOOGL
03/01/2025;191,04;GOOGL
06/01/2025;196,1;GOOGL
07/01/2025;194,73;GOOGL
08/01/2025;193,19;GOOGL
10/01/2025;191,29;GOOGL
13/01/2025;190,26;GOOGL
14/01/2025;188,92;GOOGL
15/01/2025;194,79;GOOGL
16/01/2025;192,16;GOOGL
17/01/2025;195,24;GOOGL
21/01/2025;197,28;GOOGL
22/01/2025;197,6;GOOGL
23/01/2025;197,21;GOOGL
24/01/2025;199,43;GOOGL
27/01/2025;191,06;GOOGL
28/01/2025;194,54;GOOGL
29/01/2025;194,65;GOOGL
30/01/2025;200,09;GOOGL
31/01/2025;203,22;GOOGL
03/02/2025;200,44;GOOGL
04/02/2025;205,57;GOOGL
05/02/2025;190,58;GOOGL
06/02/2025;190,85;GOOGL
07/02/2025;184,62;GOOGL
10/02/2025;185,74;GOOGL
11/02/2025;184,6;GOOGL
12/02/2025;182,89;GOOGL
13/02/2025;185,41;GOOGL
14/02/2025;184,51;GOOGL
18/02/2025;183,05;GOOGL
19/02/2025;184,55;GOOGL
20/02/2025;183,84;GOOGL
21/02/2025;178,96;GOOGL
24/02/2025;178,55;GOOGL
25/02/2025;174,74;GOOGL
26/02/2025;172,06;GOOGL
27/02/2025;167,84;GOOGL
28/02/2025;169,62;GOOGL
03/03/2025;166,36;GOOGL
04/03/2025;170,25;GOOGL
05/03/2025;172,35;GOOGL
06/03/2025;171,68;GOOGL
07/03/2025;173,18;GOOGL
10/03/2025;165,41;GOOGL
11/03/2025;163,59;GOOGL
12/03/2025;166,65;GOOGL
13/03/2025;162,31;GOOGL
14/03/2025;165,03;GOOGL
17/03/2025;163,84;GOOGL
18/03/2025;160,23;GOOGL
19/03/2025;163,44;GOOGL
20/03/2025;162,35;GOOGL
21/03/2025;163,54;GOOGL
24/03/2025;167,22;GOOGL
25/03/2025;170,09;GOOGL
26/03/2025;164,61;GOOGL
27/03/2025;161,79;GOOGL
28/03/2025;153,9;GOOGL
31/03/2025;154,21;GOOGL
01/04/2025;156,64;GOOGL
02/04/2025;156,61;GOOGL
03/04/2025;150,3;GOOGL
04/04/2025;145,2;GOOGL
07/04/2025;146,35;GOOGL
08/04/2025;144,3;GOOGL
09/04/2025;158,27;GOOGL
10/04/2025;152,4;GOOGL
11/04/2025;156,71;GOOGL
14/04/2025;158,63;GOOGL
15/04/2025;155,88;GOOGL
16/04/2025;152,91;GOOGL
17/04/2025;150,74;GOOGL
21/04/2025;147,26;GOOGL
22/04/2025;151,05;GOOGL
23/04/2025;154,92;GOOGL
24/04/2025;158,84;GOOGL
25/04/2025;161,51;GOOGL
28/04/2025;160,17;GOOGL
29/04/2025;159,72;GOOGL
30/04/2025;158,36;GOOGL
01/05/2025;160,86;GOOGL
02/05/2025;163,58;GOOGL
05/05/2025;163,76;GOOGL
06/05/2025;162,78;GOOGL
07/05/2025;150,96;GOOGL
08/05/2025;153,86;GOOGL
09/05/2025;152,33;GOOGL
12/05/2025;158,02;GOOGL
13/05/2025;159,09;GOOGL
14/05/2025;164,91;GOOGL
15/05/2025;163,51;GOOGL
16/05/2025;165,73;GOOGL
19/05/2025;166,08;GOOGL
20/05/2025;163,53;GOOGL
21/05/2025;168,1;GOOGL
22/05/2025;170,4;GOOGL
23/05/2025;168,01;GOOGL
27/05/2025;172,42;GOOGL
28/05/2025;171,89;GOOGL
29/05/2025;171,39;GOOGL
30/05/2025;171,27;GOOGL
02/06/2025;168,56;GOOGL
03/06/2025;165,72;GOOGL
04/06/2025;167,59;GOOGL
05/06/2025;167,75;GOOGL
06/06/2025;173,2;GOOGL
09/06/2025;175,82;GOOGL
10/06/2025;178,32;GOOGL
11/06/2025;177,08;GOOGL
12/06/2025;175,43;GOOGL
13/06/2025;174,4;GOOGL
16/06/2025;176,5;GOOGL
17/06/2025;175,68;GOOGL
18/06/2025;173,05;GOOGL
20/06/2025;166,38;GOOGL
23/06/2025;164,93;GOOGL
24/06/2025;166,51;GOOGL
25/06/2025;170,42;GOOGL
26/06/2025;173,27;GOOGL
27/06/2025;178,25;GOOGL
30/06/2025;175,96;GOOGL
01/07/2025;175,57;GOOGL
02/07/2025;178,36;GOOGL
03/07/2025;179,25;GOOGL
07/07/2025;176,52;GOOGL
08/07/2025;174,09;GOOGL
09/07/2025;176,35;GOOGL
10/07/2025;177,35;GOOGL
11/07/2025;179,91;GOOGL
14/07/2025;181,28;GOOGL
15/07/2025;181,72;GOOGL
16/07/2025;182,69;GOOGL
17/07/2025;183,3;GOOGL
18/07/2025;184,77;GOOGL
21/07/2025;189,81;GOOGL
22/07/2025;191,04;GOOGL
23/07/2025;189,94;GOOGL
24/07/2025;191,87;GOOGL
25/07/2025;192,88;GOOGL
28/07/2025;192,28;GOOGL
29/07/2025;195,45;GOOGL
30/07/2025;196,23;GOOGL
31/07/2025;191,6;GOOGL
01/08/2025;188,84;GOOGL
04/08/2025;194,74;GOOGL
05/08/2025;194,37;GOOGL
06/08/2025;195,79;GOOGL
07/08/2025;196,22;GOOGL
08/08/2025;201,11;GOOGL
11/08/2025;200,69;GOOGL
12/08/2025;203,03;GOOGL
13/08/2025;201,65;GOOGL
14/08/2025;202,63;GOOGL
15/08/2025;203,58;GOOGL
18/08/2025;203,19;GOOGL
19/08/2025;201,26;GOOGL
20/08/2025;199,01;GOOGL
21/08/2025;199,44;GOOGL
22/08/2025;205,77;GOOGL
25/08/2025;208,17;GOOGL
26/08/2025;206,82;GOOGL
27/08/2025;207,16;GOOGL
28/08/2025;211,31;GOOGL
29/08/2025;212,58;GOOGL
02/09/2025;211,02;GOOGL
03/09/2025;230,3;GOOGL
04/09/2025;231,94;GOOGL
05/09/2025;234,64;GOOGL
08/09/2025;233,89;GOOGL
09/09/2025;239,47;GOOGL
10/09/2025;239,01;GOOGL
11/09/2025;240,21;GOOGL
12/09/2025;240,64;GOOGL
15/09/2025;251,45;GOOGL
16/09/2025;251,0;GOOGL
17/09/2025;249,37;GOOGL
18/09/2025;251,87;GOOGL
19/09/2025;254,55;GOOGL
22/09/2025;252,36;GOOGL
23/09/2025;251,5;GOOGL
24/09/2025;246,98;GOOGL
25/09/2025;245,63;GOOGL
26/09/2025;246,38;GOOGL
29/09/2025;243,89;GOOGL
30/09/2025;242,94;GOOGL
01/10/2025;244,74;GOOGL
02/10/2025;245,53;GOOGL
03/10/2025;245,19;GOOGL
06/10/2025;250,27;GOOGL
07/10/2025;245,6;GOOGL
08/10/2025;244,46;GOOGL
09/10/2025;241,37;GOOGL
10/10/2025;236,42;GOOGL
13/10/2025;243,99;GOOGL
14/10/2025;245,29;GOOGL
15/10/2025;250,87;GOOGL
16/10/2025;251,3;GOOGL
17/10/2025;253,13;GOOGL
20/10/2025;256,38;GOOGL
21/10/2025;250,3;GOOGL
22/10/2025;251,53;GOOGL
23/10/2025;252,91;GOOGL
24/10/2025;259,75;GOOGL
27/10/2025;269,09;GOOGL
28/10/2025;267,3;GOOGL
29/10/2025;274,39;GOOGL
30/10/2025;281,3;GOOGL
31/10/2025;281,01;GOOGL
03/11/2025;283,53;GOOGL
04/11/2025;277,36;GOOGL
05/11/2025;284,12;GOOGL
06/11/2025;284,56;GOOGL
07/11/2025;278,65;GOOGL
10/11/2025;289,91;GOOGL
11/11/2025;291,12;GOOGL
12/11/2025;286,52;GOOGL
13/11/2025;278,39;GOOGL
14/11/2025;276,23;GOOGL
17/11/2025;284,83;GOOGL
18/11/2025;284,09;GOOGL
19/11/2025;292,62;GOOGL
